name,mon_start,tue_start,wed_start,thu_start,fri_start,sat_start,sun_start,hol_start,mon_end,tue_end,wed_end,thu_end,fri_end,sat_end,sun_end,hol_end,businessHours
늘푸른동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,18:00,18:00,18:00,18:00,18:00,16:00,,,평일 09:00~19:00(접수마감 18:00)/토 09:00~17:00(접수마감 16:00)
그랜드동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00
중랑차 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:00,18:00,18:00,18:00,18:00,16:00,,,평일 10:00~18:00/토 10:00~16:00
성지동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,16:00,,,평일 10:00~20:00/토 10:00~16:00
고래힐동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,22:00,22:00,22:00,22:00,22:00,22:00,20:00,,"평일,토 10:00~22:00/일 10:00~20:00"
돌봄동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 10:00~20:00/토,공휴일 10:00~18:00"
한강동물병원,,,,,,,,,,,,,,,,,
허브동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00
이리온동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:30,21:30,21:30,21:30,21:30,21:30,21:30,21:30,"매일 10:00~21:30 / 24시간 응급,야간 진료"
서초이음동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,20:00,20:00,20:00,20:00,20:00,20:00,18:00,,월~토 10:00~20:00 / 일요일 10:00~18:00
한사랑동물병원,11:00,11:00,,11:00,11:00,11:00,,,20:00,20:00,,20:00,20:00,19:00,,,평일 11:00~20:00(수요일 휴무)/토 11:00~19:00
독립문동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,18:00,18:00,18:00,18:00,18:00,12:00,,,평일 09:00~18:00/토 09:00~12:00
대방동물병원,10:30,10:30,10:30,10:30,10:30,10:30,,,18:00,18:00,18:00,18:00,18:00,17:00,,,평일 10:30~18:00/토 10:30~17:00
차오름동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00
아람동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:30,19:30,19:30,19:30,19:30,18:00,,,평일 09:30~19:30/토 09:30~18:00
참 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,20:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,매일 09:00~20:30
플러스동물메디컬센터,10:00,10:00,10:00,,10:00,10:00,10:00,,20:00,20:00,20:00,,20:00,20:00,20:00,,"월,화,수,금,주말 10:00~20:00"
이비치 동물치과병원,9:00,9:00,9:00,9:00,9:00,9:00,,,18:00,18:00,18:00,18:00,18:00,18:00,,,월~토 09:00~18:00
헬로우동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,17:00,13:00,17:00,"평일 10:00~20:00(접수마감 19:00) / 토,공휴일 10:00~18:00 (접수마감 17:00) / 일요일 10:00~14:00 (접수마감 13:00)"
장평종합동물병원,9:00,9:00,9:00,9:00,9:00,9:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,20:00,20:00,"평일,토요일 09:00~21:00 / 일,공휴일 10:00~20:00"
대학동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 09:00~19:00 / 토요일 09:00~16:00
우신동물병원,10:00,10:00,10:00,10:00,10:00,,10:00,,21:00,21:00,21:00,21:00,21:00,,19:00,,평일 10:00~21:00/일 10:00~19:00(야간진료 전화문의)
필동물종합병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 09:30~20:00/토,공휴일 09:30~19:00"
21세기동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,18:00,18:00,18:00,18:00,18:00,18:00,,,월~토 09:00~18:00
청담리덴동물치과병원,9:30,9:30,9:30,9:30,9:30,9:30,,,18:30,18:30,18:30,18:30,18:30,17:30,,,평일 09:30~18:30/토 09:30~17:30
24시 명 동물메디컬센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00
N동물의료센터 노원점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00 (일반진료) / 매일 21:00~10:00 (응급진료)
가좌동물병원,9:30,9:30,9:30,9:30,9:30,9:30,10:00,9:30,21:30,21:30,21:30,21:30,21:30,21:30,18:00,21:30,매일 09:30~21:30 / 일요일 10:00~18:00
가락동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 09:30~19:00/토 09:30~17:00
스마트 동물병원 신사본원,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00
서진동물병원,9:00,9:00,9:00,9:00,9:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,18:00,,18:00,"평일 09:00~19:00/토,공휴일 10:00~18:00"
ILOVEPET 홈플러스남현점,,,,,,,,,,,,,,,,,
신천동물병원,,,,,,,,,,,,,,,,,
개와냥이동물병원,10:00,,10:00,10:00,10:00,10:00,,,19:00,,19:00,19:00,19:00,17:00,,,평일 10:00~19:00(화요일 휴무)/토요일 10:00~17:00
위드 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:00~20:00 / 토요일 09:00~19:00
쥬라기동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,"평일,토 09:00~20:00"
송파 바로 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,일반진료 매일 09:00~21:00 / 야간응급진료 매일 21:00~09:00
메디펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,16:00,19:00,19:00,매일 10:00~19:00(18:30진료접수마감)/토 10:00~16:00(16:30 진료접수마감)
노아동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,19:00,19:00,19:00,19:00,19:00,15:30,,15:30,"평일 09:30~19:00 / 토,공휴일 09:30~15:30"
VIP동물의료센터 동대문점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,일반진료 매일 10:00~19:00/ 야간진료 19:00~24:00/ 심야응급 22:00~09:00(일요일제외) / 일요일 10:00~19:00
오라고동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 09:30~19:00 / 토요일 09:30~17:00
송파데일리동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,19:00,21:00,월~토 10:00~21:00/일 10:00~19:00/공휴일 10:00~21:00
호 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,18:00,,18:00,"평일 10:00~19:00(전화예약시 20:00)/토,공휴일 10:00~18:00"
문정탑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,17:00,,17:00,"평일 10:00~19:00/토,공휴일 10:00~17:00"
행복한우리아이동물병원,9:00,9:00,9:00,9:00,9:00,,,,21:00,21:00,21:00,21:00,21:00,,,,평일 09:00~21:00
김미경동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,21:00,17:30,,"평일,토요일 10:00~21:00 / 일요일 10:00~17:30"
쿨펫동물병원 빅마켓금천점,11:00,11:00,11:00,11:00,11:00,11:00,11:00,11:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~22:00 (진료 11:00~20:00)
LK동물병원,10:30,10:30,10:30,10:30,10:30,10:30,10:30,,20:00,20:00,20:00,20:00,20:00,18:00,18:00,,평일 10:30~20:00/주말 10:30~18:00
애니케어동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00
빛가온동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00 / 토요일 10:00~19:00
날으는동물병원,9:30,9:30,9:30,9:30,9:30,,10:30,10:30,19:30,19:30,19:30,19:30,19:30,,16:30,16:30,"평일 09:30~19:30 / 일,공휴일 10:30~16:30"
닥터아이펫 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00(19시 이후는 예약진료만 가능)/일요일 10:00~19:00
벨라동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,10:00,19:30,19:30,19:30,19:30,19:30,19:00,,12:00,평일 09:30~19:30/토 09:30~19:00/공휴일 10:00~12:00(예약진료)
서교동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,매일 09:30~20:30
캥거루동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:30,18:30,18:30,18:30,18:30,17:00,,,평일 10:00~18:30/토 10:00~17:00
둘레길동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00
에버펫 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,20:00,20:00,,평일 10:00~21:00/주말 10:00~20:00
24시 SNC 동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 00:00~24:00/주간진료 10:00~21:00/야간진료 22:00~09:00
기린동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:30,18:30,18:30,18:30,18:30,13:30,,,평일 10:00~18:30/토요일 10:00~13:30
방주동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,19:30,19:30,19:30,19:30,19:30,19:00,,19:00,"평일 09:30~19:30/토,공휴일 09:30~19:00"
행복이있는동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:00~19:00/토 10:00~18:00
다래동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00
디아나동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,20:00,,20:00,"평일,토요일,공휴일 10:00~20:00"
이상록동물병원,9:30,9:30,13:00,9:30,9:30,,,10:00,19:00,19:00,22:00,19:00,19:00,,,17:00,평일 09:30~19:00 / 수요일 13:00~22:00 / 공휴일 10:00~17:00
스카이동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,19:00,19:00,19:00,19:00,19:00,16:30,16:30,,평일 10:00~19:00/주말 10:00~16:30
준동물병원,11:00,11:00,11:00,11:00,11:00,11:00,13:00,,19:00,19:00,19:00,19:00,19:00,16:00,17:00,,평일 11:00~19:00 / 토요일 11:00~16:00 / 일요일 13:00~17:00 (예약진료만 가능)
이안동물의학센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00
동물병원 닥터K,10:30,10:30,10:30,10:30,10:30,10:30,,10:30,21:00,21:00,21:00,21:00,21:00,18:00,,18:00,"평일 10:30~21:00 / 토,공휴일 10:30~18:00"
노아동물병원,,,,,,,,,,,,,,,,,
달링동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00 / 토요일 10:00~17:00
봄사랑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00/토 10:00~17:00
동물병원 움,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00
넬동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,,22:00,22:00,22:00,22:00,22:00,22:00,20:00,,"평일,토 09:30~22:00/일 09:30~20:00"
동물사랑 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,"평일,토요일 10:00~20:00"
참좋은동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 09:30~20:00/토,공휴일 09:30~18:00"
프렌즈동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 10:00~20:00/토,공휴일 10:00~18:00"
피카소동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,17:00,20:00,매일 09:30~20:00 (진료접수마감 19시) / 일요일 09:30~17:00 (진료마감16시)
더조은동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,10:00,,21:30,21:30,21:30,21:30,21:30,21:30,20:00,,월~토 09:30~21:30/일 10:00~20:00
닥터펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00
카카오N동물병원,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00
꿈꾸는동물병원,10:00,10:00,14:00,10:00,10:00,10:00,,,19:00,23:00,19:00,19:00,19:00,16:00,,,"월,목,금요일 10:00~19:00 / 화요일 10:00~23:00 / 수요일 14:00~19:00 / 토요일 10:00~16:00"
북악동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:30,19:30,19:30,19:30,19:30,15:00,,,"평일 09:00~19:30/토 09:00~15:00/(일,공휴일 예약진료)"
구름동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00 / 토요일 10:00~19:00
에이플러스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,"월~토 10:00~20:00 / 일,공휴일 10:00~18:00"
스마트 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:30,22:30,22:30,22:30,22:30,22:30,22:30,22:30,매일 09:00~22:30
굿모닝동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,19:30,,,"평일,토요일 10:00~19:30"
그레이스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00
마로동물병원,,,,,,,,,,,,,,,,,
강남예치과동물병원,9:30,9:30,9:30,9:30,9:30,,,,18:30,18:30,18:30,18:30,18:30,,,,평일 09:30~18:30
현대동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,"평일,토 10:00~20:00"
미니주동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 10:00~20:00 / 토,공휴일 10:00~19:00"
혜민동물병원,14:00,13:30,11:00,13:30,14:00,12:00,12:00,,16:00,21:00,15:00,21:00,16:00,17:00,17:00,,"월,금 14:00~16:00/화,목 13:30~21:00/수 11:00~15:00/주말 12:00~17:00"
한국동물병원,,,,,,,,,,,,,,,,,
둔촌동물병원,10:00,10:00,10:00,10:00,10:00,10:00,11:00,11:00,22:00,22:00,22:00,22:00,22:00,22:00,20:00,20:00,"평일,토요일 10:00~22:00 / 일,공휴일 11:00~20:00"
푸른들동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,18:30,,,평일 10:00~19:30 / 토 10:00~18:30
상아동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,19:00,,19:00,"평일 10:00~21:00/토,공휴일 10:00~19:00"
박동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,18:30,18:30,18:30,18:30,18:30,18:30,18:30,18:30,매일 10:00~18:30
품 동물의료센터,9:00,9:00,9:00,9:00,9:00,,10:00,,22:00,22:00,22:00,22:00,22:00,,20:00,,평일 09:00~22:00/일 10:00~20:00
은빛동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:30,19:30,19:30,19:30,19:30,17:30,,12:00,평일 10:00 ~ 19:30 /토 10:00 ~17:30 /공휴일 10:00~ 12:00
조정연동물병원,,,,,,,,,,,,,,,,,
혜원동물병원,9:00,9:00,9:00,9:00,9:00,,,9:00,19:00,19:00,19:00,19:00,19:00,,,19:00,평일 09:00~19:00/공휴일 09:00~19:00
북아현동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,18:00,20:00,매일 10:00~20:00 / 일요일10:00~18:00
미소동물병원,10:30,10:30,10:30,10:30,10:30,10:30,,10:30,20:30,20:30,20:30,20:30,20:30,19:00,,19:00,"평일 10:30~20:30/토,공휴일 10:30~19:00"
한샘종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:30~20:00
대한동물병원,,,,,,,,,,,,,,,,,
서울종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:30~20:00
해동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 09:00~19:00/토 09:00~15:00
암사동물병원,,,,,,,,,,,,,,,,,
시온동물병원,,,,,,,,,,,,,,,,,
청담눈초롱안과동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,오전 10:00~19:00
케이나인종합동물병원 본점,,,,,,,,,,,,,,,,,
모모동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,17:00,,17:00,"평일 10:00~20:00(접수마감 19:30) / 토요일,공휴일 10:00~17:00"
엔젤동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:00,20:00,20:00,20:00,20:00,14:30,,,평일 09:30~20:00/토 09:30~14:30
나은동물병원,9:30,9:30,9:30,9:30,9:30,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:30~20:00/토 10:00~19:00
리베동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00
늘푸른동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 09:00~19:00 / 토요일 09:00~17:00
pet365 동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,18:00,20:00,20:00,20:00,18:00,18:00,"월,화,목,금,토요일 09:30~20:00 / 수,일,공휴일 09:30~18:00"
서울동물심장병원,,9:30,9:30,9:30,9:30,9:30,,,,17:30,17:30,17:30,17:30,17:30,,,화~토요일 09:30~17:30
다랑동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,20:00,"평일,공휴일 10:00~20:00 / 토요일 10:00~19:00"
라임동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,,20:30,20:30,20:30,20:30,20:30,19:00,19:00,,평일 09:30~20:30 / 주말 09:30~19:00
초이스동물병원,,,,,,,,,,,,,,,,,
DS동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00
쿨펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00
엔젤동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,19:00,21:00,21:00,21:00,매일 09:00~21:00/금 09:00~19:00
24시아프리카동물메디컬센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00,23:00,매일 09:00~23:00 (주간진료) / 매일 23:00~09:00 (야간진료)
이다종합동물병원,,,,,,,,,,,,,,,,,
리즈 동물병원,10:00,10:00,10:00,10:00,10:00,11:00,,,20:00,20:00,20:00,20:00,20:00,17:00,,,평일 10:00~20:00 / 토요일 10:00~17:00 (진료는 11시부터)
드림펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,18:00,19:30,19:30,17:30,,,"월,화,목,금 10:00~19:30/수 10:00~18:00/토 10:00~17:30"
보노보노동물병원,10:00,10:00,,10:00,10:00,10:00,,,18:30,18:30,,18:30,18:30,18:30,,,"월,화,목,금,토 10:00~18:30 (12:30 오전진료 마감)"
주연동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,16:00,,,평일 10:00~20:00/토 10:00~16:00
25시동물병원,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00
정동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,16:30,,,평일 10:00~19:30/토 10:00~16:30
바른동물병원,9:30,9:30,9:30,9:30,9:30,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 09:30~20:00/토,공휴일 10:00~18:00"
위례 별 동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00
스마일플러스동물병원,10:00,10:00,10:00,10:00,10:00,,12:00,12:00,20:00,20:00,20:00,20:00,20:00,,20:00,20:00,"평일 09:30~20:00(진료는 10:00부터)/일,공휴일 12:00~20:00"
상암동물병원,,,,,,,,,,,,,,,,,
온누리종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,11:00,,21:30,21:30,21:30,21:30,21:30,21:30,19:00,,월~토 09:30~21:30/일 11:00~19:00/야간응급상담전화 운영
스마트동물병원 군자점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,18:00,15:00,18:00,"평일 10:00~21:00 / 토,공휴일 10:00~18:00 / 일요일 10:00~15:00"
닥터호오 동물병원,9:30,9:30,9:30,9:30,9:30,9:30,11:00,,20:00,20:00,20:00,20:00,20:00,20:00,17:00,,"평일,토요일 09:30~20:00 / 일요일 11:00~17:00"
리오동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:30,20:30,20:30,20:30,20:30,18:00,,,평일 09:30~20:30 / 토요일 09:30~18:00
솔샘동물병원,0:09,0:09,0:09,0:09,0:09,0:09,,,19:30,19:30,19:30,19:30,19:30,15:00,,,평일 00:09~19:30 / 토요일 00:09~15:00
김민재동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00
